id,datetime,latitude,longitude,magnitude,location,location-broad
11526,01/08/2022 09:52,17.85766667,-66.76533333,8,Puerto Rico,Central America
11527,01/08/2022 11:44,64.8736,-155.0828,32,Alaska,North America
11528,01/08/2022 12:26,20.0205,-155.7796667,13,Hawaii,North America
11529,01/08/2022 14:15,28.67614746,-98.1417739,6,Texas,North America
11530,01/08/2022 14:35,18.3635,-66.0098,23,Puerto Rico,Central America
11531,01/08/2022 15:18,-16.2554,-73.5119,40,Peru,South America
11532,01/08/2022 16:03,19.19816589,-155.5019989,5,Hawaii,North America
11533,01/08/2022 16:03,21.1528,99.879,42,Myanmar,Asia
11534,01/08/2022 16:23,18.25066667,-67.28916667,13,Puerto Rico,Central America
11535,01/08/2022 16:31,17.95533333,-67.11166667,7,Puerto Rico,Central America
11536,01/08/2022 17:02,28.3323,142.8311,47,Japan,Asia
11537,01/08/2022 17:10,11.2878,125.4548,53,Philippines,Asia
11538,01/08/2022 17:25,17.97733333,-66.94033333,7,Puerto Rico,Central America
11539,01/08/2022 17:46,18.2953,-68.0135,25,Dominican Republic,Central America
11540,01/08/2022 18:24,40.2866667,-124.4751667,10,California,North America
11541,01/08/2022 18:36,-24.1136,-66.8987,42,Argentina,South America
11542,01/08/2022 19:04,48.554,-122.2928333,8,Washington,North America
11543,01/08/2022 19:08,32.26501465,-101.9166825,11,Texas,North America
11544,01/08/2022 19:20,19.24233333,-155.3873333,26,Hawaii,North America
11545,01/08/2022 20:21,40.1642,-119.6284,11,Nevada,North America
11546,01/08/2022 20:54,17.9575,-66.82416667,10,Puerto Rico,Central America
11547,01/08/2022 21:09,-17.7808,-178.7144,47,Fiji,Oceania
11548,01/08/2022 21:17,1.5449,98.9217,47,Indonesia,Asia
11549,01/08/2022 21:20,-4.5994,128.7359,40,Indonesia,Asia
11550,01/08/2022 22:17,19.403,-155.2406667,6,Hawaii,North America
11551,01/08/2022 23:11,-22.2479,-68.6243,34,Chile,South America
11552,01/08/2022 23:31,63.9821,-22.0806,50,Iceland,Europe
11553,02/08/2022 00:09,28.73016357,-98.15107996,8,Texas,North America
11554,02/08/2022 00:37,39.4461,41.2578,36,Turkey,Europe
11555,02/08/2022 00:42,-3.1388,148.4565,47,Papua New Guinea,Oceania
11556,02/08/2022 01:12,17.963,-66.92816667,7,Puerto Rico,Central America
11557,02/08/2022 01:24,18.895,-65.1915,11,Puerto Rico,Central America
11558,02/08/2022 01:24,17.98766667,-66.876,5,Puerto Rico,Central America
11559,02/08/2022 01:40,54.3515,-161.4891,6,Alaska,North America
11560,02/08/2022 01:42,-11.9345,166.7576,61,Solomon Islands,Oceania
11561,02/08/2022 02:27,64.0851,-22.0236,55,Iceland,Europe
11562,02/08/2022 02:39,19.236166,-155.4193268,8,Hawaii,North America
11563,02/08/2022 02:53,-17.8517,-178.0535,34,Fiji,Oceania
11564,02/08/2022 03:00,19.47883333,-155.5823333,32,Hawaii,North America
11565,02/08/2022 03:02,36.214,-89.437,10,Tennessee,North America
11566,02/08/2022 03:33,20.61033333,-155.8786667,21,Hawaii,North America
11567,02/08/2022 04:09,38.6266667,-119.6076667,7,California,North America
11568,02/08/2022 04:22,36.1733333,-81.6463333,6,North Carolina,North America
11569,02/08/2022 04:46,18.64683333,-66.9325,16,Puerto Rico,Central America
11570,02/08/2022 05:20,17.98616667,-66.70133333,8,Puerto Rico,Central America
11571,02/08/2022 05:24,6.7917,123.8396,70,Philippines,Asia
11572,02/08/2022 06:06,18.02733333,-66.76966667,5,Puerto Rico,Central America
11573,02/08/2022 06:24,40.4381667,-127.0453333,13,California,North America
11574,02/08/2022 07:53,-23.8279,-66.9383,40,Argentina,South America
11575,02/08/2022 08:03,17.95316667,-66.96816667,6,Puerto Rico,Central America
11576,02/08/2022 08:26,63.1652,-147.6237,6,Alaska,North America
11577,02/08/2022 08:43,17.91883333,-67.266,8,Puerto Rico,Central America
11578,02/08/2022 08:52,18.9915,-155.4275,14,Hawaii,North America
11579,02/08/2022 08:55,18.98033333,-155.435,11,Hawaii,North America
11580,02/08/2022 09:51,60.4181,-143.6802,32,Alaska,North America
11581,02/08/2022 10:19,1.7076,99.5372,42,Indonesia,Asia
11582,02/08/2022 10:39,19.17983333,-155.4783333,13,Hawaii,North America
11583,02/08/2022 10:45,17.96583333,-66.69133333,8,Puerto Rico,Central America
11584,02/08/2022 11:15,61.1772,-148.5377,7,Alaska,North America
11585,02/08/2022 11:25,19.19416618,-155.494339,5,Hawaii,North America
11586,02/08/2022 12:15,59.4997,-152.5559,32,Alaska,North America
11587,02/08/2022 12:18,38.2285,-119.0793333,15,California,North America
11588,02/08/2022 12:21,19.1760006,-155.4765015,6,Hawaii,North America
11589,02/08/2022 12:55,19.22316742,-155.3829956,8,Hawaii,North America
11590,02/08/2022 13:03,37.6415,-119.4048333,7,California,North America
11591,02/08/2022 13:04,64.6613,-148.9303,8,Alaska,North America
11592,02/08/2022 13:14,-7.0983,107.5458,42,Indonesia,Asia
11593,02/08/2022 13:42,32.5833,69.0648,38,Pakistan,Middle East
11594,02/08/2022 13:46,40.3938333,-124.247,6,California,North America
11595,02/08/2022 13:58,18.985,-155.431,12,Hawaii,North America
11596,02/08/2022 14:07,31.69196756,-104.4015196,10,New Mexico,North America
11597,02/08/2022 14:14,31.68329512,-104.3922888,8,New Mexico,North America
11598,02/08/2022 14:15,31.69523692,-104.3934724,8,New Mexico,North America
11599,02/08/2022 14:24,64.3171,-17.6253,34,Iceland,Europe
11600,02/08/2022 14:31,54.5246,-163.3151,26,Alaska,North America
11601,02/08/2022 14:32,36.6278333,-119.2715,10,California,North America
11602,02/08/2022 14:36,61.6915,-150.7049,13,Alaska,North America
11603,02/08/2022 15:17,16.1209,-87.5144,67,Honduras,Central America
11604,02/08/2022 15:29,61.5851,-146.2254,8,Alaska,North America
11605,02/08/2022 15:33,16.0422,-87.6534,36,Honduras,Central America
11606,02/08/2022 15:39,38.1793,-117.8745,32,Nevada,North America
11607,02/08/2022 15:42,59.7667,-153.6237,9,Alaska,North America
11608,02/08/2022 15:46,16.1099,-87.6284,36,Honduras,Central America
11609,02/08/2022 17:10,34.0699,45.7852,34,Iraq,Middle East
11610,02/08/2022 17:32,40.6348333,-121.8863333,8,California,North America
11611,02/08/2022 17:47,19.19866753,-155.3911591,7,Hawaii,North America
11612,02/08/2022 17:59,42.8309,132.0624,38,Russia,Europe
11613,02/08/2022 18:22,44.3546,-114.1602,11,Idaho,North America
11614,02/08/2022 18:32,18.84666667,-64.48866667,21,U.S. Virgin Islands,Central America
11615,02/08/2022 18:37,38.8255,-122.7996667,8,California,North America
11616,02/08/2022 18:59,39.4283333,-110.2961667,6,Utah,North America
11617,02/08/2022 19:19,7.2182,126.9306,67,Philippines,Asia
11618,02/08/2022 19:48,19.27466583,-155.3890076,5,Hawaii,North America
11619,02/08/2022 20:02,-16.8551,28.5345,32,Zambia,Africa
11620,02/08/2022 20:12,31.66280397,-104.2844537,8,New Mexico,North America
11621,02/08/2022 20:25,31.61162194,-104.1350411,6,Texas,North America
11622,02/08/2022 20:38,19.23883247,-155.3996735,32,Hawaii,North America
11623,02/08/2022 20:49,58.4022,-155.8198,7,Alaska,North America
11624,02/08/2022 21:11,-18.1158,-178.2021,74,Fiji,Oceania
11625,02/08/2022 21:44,40.3136667,-124.5783333,22,California,North America
11626,02/08/2022 21:44,23.9263,122.4724,38,Japan,Asia
11627,02/08/2022 23:05,38.4873333,-119.5245,7,California,North America
11628,02/08/2022 23:13,31.60513531,-104.5282263,7,New Mexico,North America
11629,02/08/2022 23:29,59.9774,-153.5046,7,Alaska,North America
11630,02/08/2022 23:29,17.956,-66.9825,5,Puerto Rico,Central America
11631,02/08/2022 23:39,19.23083305,-155.4029999,6,Hawaii,North America
11632,02/08/2022 23:44,31.69320768,-104.4225299,7,New Mexico,North America
11633,02/08/2022 23:44,63.6004,-150.6905,8,Alaska,North America
11634,02/08/2022 23:47,37.3214,141.076,36,Japan,Asia
11635,03/08/2022 00:16,40.3186667,-124.581,9,California,North America
11636,03/08/2022 00:25,19.19199944,-155.4774933,8,Hawaii,North America
11637,03/08/2022 01:23,17.935,-67.0705,6,Puerto Rico,Central America
11638,03/08/2022 01:32,17.9815,-66.7275,9,Puerto Rico,Central America
11639,03/08/2022 01:41,19.453,-155.6106667,8,Hawaii,North America
11640,03/08/2022 02:16,17.98383333,-66.846,5,Puerto Rico,Central America
11641,03/08/2022 02:35,17.87,-66.87516667,5,Puerto Rico,Central America
11642,03/08/2022 02:40,-8.5278,104.5889,38,Indonesia,Asia
11643,03/08/2022 02:53,19.4615,-155.6018333,6,Hawaii,North America
11644,03/08/2022 04:13,17.9225,-66.8375,6,Puerto Rico,Central America
11645,03/08/2022 04:22,19.48316667,-155.5791667,8,Hawaii,North America
11646,03/08/2022 04:32,19.47916667,-155.5848333,8,Hawaii,North America
11647,03/08/2022 04:32,19.48316667,-155.5751667,8,Hawaii,North America
11648,03/08/2022 04:35,19.444,-155.6128333,6,Hawaii,North America
11649,03/08/2022 04:37,19.449,-155.5995,5,Hawaii,North America
11650,03/08/2022 04:41,17.88683333,-66.84066667,14,Puerto Rico,Central America
11651,03/08/2022 04:43,61.7036,-151.9608,14,Alaska,North America
11652,03/08/2022 04:52,39.4126667,-120.1968333,7,California,North America
11653,03/08/2022 04:55,19.436,-155.6111667,11,Hawaii,North America
11654,03/08/2022 05:01,19.425,-155.6238333,6,Hawaii,North America
11655,03/08/2022 05:07,19.426,-155.625,8,Hawaii,North America
11656,03/08/2022 05:13,19.458,-155.6001667,8,Hawaii,North America
11657,03/08/2022 05:32,64.0933,-21.8882,38,Iceland,Europe
11658,03/08/2022 05:32,19.19016647,-155.503006,5,Hawaii,North America
11659,03/08/2022 05:58,31.6213649,-104.1141186,6,Texas,North America
11660,03/08/2022 06:01,32.6393,142.448,40,Japan,Asia
11661,03/08/2022 06:53,13.7268,-89.1786,32,El Salvador,Central America
11662,03/08/2022 07:04,18.75716667,-67.824,17,Dominican Republic,Central America
11663,03/08/2022 07:33,-8.5978,-74.438,45,Peru,South America
11664,03/08/2022 07:36,19.4335,-155.6221667,7,Hawaii,North America
11665,03/08/2022 07:51,-9.0471,124.1805,53,Timor Leste,Oceania
11666,03/08/2022 08:07,19.20683289,-155.3834991,8,Hawaii,North America
11667,03/08/2022 08:11,19.451,-155.6148333,9,Hawaii,North America
11668,03/08/2022 09:23,36.3563333,-119.776,7,California,North America
11669,03/08/2022 09:39,0.3231,122.0455,47,Indonesia,Asia
11670,03/08/2022 10:05,36.0833,30.9477,36,Turkey,Europe
11671,03/08/2022 10:32,18.29983333,-67.17783333,15,Puerto Rico,Central America
11672,03/08/2022 10:58,61.1021,-150.891,32,Alaska,North America
11673,03/08/2022 12:08,19.1566658,-155.4973297,8,Hawaii,North America
11674,03/08/2022 12:22,19.475,-155.602,14,Hawaii,North America
11675,03/08/2022 12:39,18.22116667,-67.47583333,15,Puerto Rico,Central America
11676,03/08/2022 13:38,17.9975,-66.53483333,8,Puerto Rico,Central America
11677,03/08/2022 13:41,45.8255,-73.4347,6,Canada,North America
11678,03/08/2022 13:45,38.6754,-116.0714,10,Nevada,North America
11679,03/08/2022 14:13,19.18050003,-155.4866638,8,Hawaii,North America
11680,03/08/2022 14:23,62.1006,-147.9585,6,Alaska,North America
11681,03/08/2022 14:55,19.24233246,-155.3778381,7,Hawaii,North America
11682,03/08/2022 16:06,19.22833252,-155.4211731,7,Hawaii,North America
11683,03/08/2022 16:33,19.16833305,-155.4656677,7,Hawaii,North America
11684,03/08/2022 16:46,31.72419634,-104.5844036,8,New Mexico,North America
11685,03/08/2022 17:27,17.92933333,-66.9075,6,Puerto Rico,Central America
11686,03/08/2022 17:59,59.9218,-151.513,8,Alaska,North America
11687,03/08/2022 18:03,34.6731,22.129,40,Greece,Europe
11688,03/08/2022 18:45,34.4603333,-117.8075,20,California,North America
11689,03/08/2022 19:09,11.9612,-86.1936,36,Nicaragua,Central America
11690,03/08/2022 19:47,42.3715,-126.2599,9,Oregon,North America
11691,03/08/2022 20:43,19.2033329,-155.4109955,32,Hawaii,North America
11692,03/08/2022 20:51,18.17066667,-66.85933333,7,Puerto Rico,Central America
11693,03/08/2022 21:19,35.4576,-3.6375,32,Morocco,Africa
11694,03/08/2022 21:55,12.3161,-86.7038,64,Nicaragua,Central America
11695,03/08/2022 22:42,61.7126,-150.8253,32,Alaska,North America
11696,03/08/2022 22:45,45.28883333,-123.0658333,34,Oregon,North America
11697,03/08/2022 22:47,38.683,-116.0745,32,Nevada,North America
11698,03/08/2022 22:47,19.41333333,-155.6176667,6,Hawaii,North America
11699,03/08/2022 23:16,67.4826,-149.1295,8,Alaska,North America
11700,04/08/2022 00:04,19.41583333,-155.6308333,6,Hawaii,North America
11701,04/08/2022 00:14,44.5115,147.8945,36,Russia,Europe
11702,04/08/2022 00:19,19.0075,-65.76816667,16,Puerto Rico,Central America
11703,04/08/2022 00:20,19.01983333,-65.7825,17,Puerto Rico,Central America
11704,04/08/2022 00:25,19.0815,-65.766,18,Puerto Rico,Central America
11705,04/08/2022 00:27,18.97383333,-65.79,16,Puerto Rico,Central America
11706,04/08/2022 00:30,18.96966667,-65.78833333,16,Puerto Rico,Central America
11707,04/08/2022 00:35,19.07166667,-65.75033333,19,Puerto Rico,Central America
11708,04/08/2022 00:44,31.70106206,-104.3439841,7,New Mexico,North America
11709,04/08/2022 00:44,19.12633333,-65.76883333,17,Puerto Rico,Central America
11710,04/08/2022 00:48,37.6295,141.6908,67,Japan,Asia
11711,04/08/2022 00:51,18.0455,-66.81333333,10,Puerto Rico,Central America
11712,04/08/2022 01:42,31.67992836,-104.3427296,10,New Mexico,North America
11713,04/08/2022 03:26,32.6363,142.4303,40,Japan,Asia
11714,04/08/2022 03:29,32.7564,142.4611,53,Japan,Asia
11715,04/08/2022 03:35,8.0051,-82.8147,36,Panama,Central America
11716,04/08/2022 03:36,32.7244,142.4596,64,Japan,Asia
11717,04/08/2022 03:39,32.6611,142.5452,77,Japan,Asia
11718,04/08/2022 03:51,32.6381,142.4344,42,Japan,Asia
11719,04/08/2022 03:51,32.713,142.4511,55,Japan,Asia
11720,04/08/2022 03:58,32.674,142.5601,50,Japan,Asia
11721,04/08/2022 04:09,26.8564,55.3627,32,Iran,Middle East
11722,04/08/2022 04:15,39.4921667,-120.3768333,6,California,North America
11723,04/08/2022 04:28,32.5129,142.4055,50,Japan,Asia
11724,04/08/2022 05:20,17.951,-66.9615,6,Puerto Rico,Central America
11725,04/08/2022 05:51,31.72149605,-104.5170479,24,New Mexico,North America
11726,04/08/2022 06:39,-21.1532,-173.5477,53,Tonga,Oceania
11727,04/08/2022 06:52,32.6223,142.5074,42,Japan,Asia
11728,04/08/2022 07:47,59.7322,-152.557,16,Alaska,North America
11729,04/08/2022 07:58,19.42966667,-155.6408333,7,Hawaii,North America
11730,04/08/2022 08:10,19.16166687,-155.50383,6,Hawaii,North America
11731,04/08/2022 08:36,17.97133333,-66.943,9,Puerto Rico,Central America
11732,04/08/2022 08:52,32.7846,142.3958,42,Japan,Asia
11733,04/08/2022 09:30,18.86266667,-67.26383333,14,Puerto Rico,Central America
11734,04/08/2022 10:54,32.7872,142.4074,45,Japan,Asia
11735,04/08/2022 11:40,19.34783333,-155.114,7,Hawaii,North America
11736,04/08/2022 11:43,45.075,-116.5178333,11,Idaho,North America
11737,04/08/2022 11:46,55.7663,-161.0088,8,Alaska,North America
11738,04/08/2022 12:20,31.61423561,-104.1154212,7,Texas,North America
11739,04/08/2022 12:32,40.0962,-119.6892,32,Nevada,North America
11740,04/08/2022 12:38,19.49666667,-155.58,6,Hawaii,North America
11741,04/08/2022 12:51,63.1252,-150.8875,6,Alaska,North America
11742,04/08/2022 13:21,31.71029629,-104.1652693,7,Texas,North America
11743,04/08/2022 13:22,47.25866667,-121.9718333,16,Washington,North America
11744,04/08/2022 13:46,19.17216682,-155.4801636,8,Hawaii,North America
11745,04/08/2022 14:31,40.4001667,-124.7468333,12,California,North America
11746,04/08/2022 14:40,32.154,141.3241,47,Japan,Asia
11747,04/08/2022 14:41,32.7478,142.5324,55,Japan,Asia
11748,04/08/2022 14:45,31.67343001,-104.3897782,9,New Mexico,North America
11749,04/08/2022 14:48,17.97216667,-66.9365,7,Puerto Rico,Central America
11750,04/08/2022 15:54,32.6871,142.3277,42,Japan,Asia
11751,04/08/2022 16:57,31.67503677,-104.3900617,8,New Mexico,North America
11752,04/08/2022 17:15,33.3186667,-116.3535,9,California,North America
11753,04/08/2022 17:23,-24.2478,-67.2322,38,Argentina,South America
11754,04/08/2022 17:28,32.6822,142.3891,42,Japan,Asia
11755,04/08/2022 17:34,32.5607,142.3814,58,Japan,Asia
11756,04/08/2022 17:39,-1.0715,97.374,53,Indonesia,Asia
11757,04/08/2022 17:51,59.0995,-149.4585,6,Alaska,North America
11758,04/08/2022 17:58,13.7441,120.7146,38,Philippines,Asia
11759,04/08/2022 18:00,19.048666,-155.3511658,6,Hawaii,North America
11760,04/08/2022 18:06,32.5657,142.3371,58,Japan,Asia
11761,04/08/2022 18:07,32.5509,142.2921,55,Japan,Asia
11762,04/08/2022 19:08,36.4857,71.3135,45,Afghanistan,Middle East
11763,04/08/2022 19:29,32.5301,142.415,40,Japan,Asia
11764,04/08/2022 19:44,38.775,-122.8831667,7,California,North America
11765,04/08/2022 20:10,60.6365,-141.3503,11,Alaska,North America
11766,04/08/2022 20:57,57.5503,-146.1651,13,Alaska,North America
11767,04/08/2022 22:04,19.15250015,-155.4538269,32,Hawaii,North America
11768,04/08/2022 22:06,17.85933333,-66.84816667,8,Puerto Rico,Central America
11769,04/08/2022 22:10,17.84666667,-66.86383333,7,Puerto Rico,Central America
11770,04/08/2022 22:15,20.09916667,-155.8008333,8,Hawaii,North America
11771,04/08/2022 23:00,19.50666667,-155.4508333,7,Hawaii,North America
11772,05/08/2022 00:30,18.92533333,-67.1795,18,Puerto Rico,Central America
11773,05/08/2022 01:02,19.17633247,-155.4891663,8,Hawaii,North America
11774,05/08/2022 01:13,-15.1686,-173.2182,42,Tonga,Oceania
11775,05/08/2022 01:32,19.17916679,-155.4688263,7,Hawaii,North America
11776,05/08/2022 01:43,18.0185,-66.76,8,Puerto Rico,Central America
11777,05/08/2022 02:37,-10.7761,162.1293,58,Solomon Islands,Oceania
11778,05/08/2022 02:41,-27.4845,-69.1401,34,Chile,South America
11779,05/08/2022 02:45,36.238,-120.814,13,California,North America
11780,05/08/2022 03:12,-11.2801,-73.3436,47,Peru,South America
11781,05/08/2022 03:21,36.4806,71.1416,36,Afghanistan,Middle East
11782,05/08/2022 04:19,18.01983333,-66.8095,8,Puerto Rico,Central America
11783,05/08/2022 04:38,-30.3909,-177.5808,81,New Zealand,Oceania
11784,05/08/2022 04:49,18.13183333,-67.08366667,7,Puerto Rico,Central America
11785,05/08/2022 05:15,19.19000053,-155.449173,9,Hawaii,North America
11786,05/08/2022 05:27,17.97833333,-66.96366667,8,Puerto Rico,Central America
11787,05/08/2022 06:03,23.1546,123.2542,50,Japan,Asia
11788,05/08/2022 06:38,19.173666,-155.4743347,6,Hawaii,North America
11789,05/08/2022 06:46,19.0558,-68.8586,23,Dominican Republic,Central America
11790,05/08/2022 06:56,43.4244,-127.0745,14,Oregon,North America
11791,05/08/2022 07:00,60.1232,-147.1009,32,Alaska,North America
11792,05/08/2022 07:20,19.2073,-64.4693,29,U.S. Virgin Islands,Central America
11793,05/08/2022 07:42,63.3014,-151.0043,8,Alaska,North America
11794,05/08/2022 07:54,19.16766667,-155.494,11,Hawaii,North America
11795,05/08/2022 08:26,32.5539,142.7229,38,Japan,Asia
11796,05/08/2022 08:27,17.92833333,-67.16616667,14,Puerto Rico,Central America
11797,05/08/2022 08:36,28.56994629,-98.24517463,7,Texas,North America
11798,05/08/2022 08:43,18.02833333,-66.74733333,8,Puerto Rico,Central America
11799,05/08/2022 08:49,19.23766708,-155.3876648,7,Hawaii,North America
11800,05/08/2022 09:06,18.02633333,-66.74883333,9,Puerto Rico,Central America
11801,05/08/2022 09:14,17.92266667,-66.63266667,11,Puerto Rico,Central America
11802,05/08/2022 09:23,-7.775,104.9757,53,Indonesia,Asia
11803,05/08/2022 09:24,19.22116661,-155.3983307,6,Hawaii,North America
11804,05/08/2022 10:08,19.18183327,-155.4813385,6,Hawaii,North America
11805,05/08/2022 10:10,17.9945,-66.83233333,12,Puerto Rico,Central America
11806,05/08/2022 10:17,19.3391,-64.3946,22,U.S. Virgin Islands,Central America
11807,05/08/2022 10:19,32.85461426,-100.9263053,9,Texas,North America
11808,05/08/2022 10:54,36.2455,-98.45483333,5,Oklahoma,North America
11809,05/08/2022 10:54,18.004,-66.8295,7,Puerto Rico,Central America
11810,05/08/2022 10:58,63.6671,-148.0572,16,Alaska,North America
11811,05/08/2022 11:17,36.5885,-121.1893333,6,California,North America
11812,05/08/2022 11:19,36.24466667,-98.45233333,7,Oklahoma,North America
11813,05/08/2022 11:34,32.794,142.4452,53,Japan,Asia
11814,05/08/2022 12:41,-6.3909,128.409,40,Timor Leste,Oceania
11815,05/08/2022 13:10,17.86383333,-66.943,7,Puerto Rico,Central America
11816,05/08/2022 13:49,17.957,-66.83816667,10,Puerto Rico,Central America
11817,05/08/2022 13:52,19.26166667,-155.4303333,7,Hawaii,North America
11818,05/08/2022 14:10,18.02483333,-66.748,15,Puerto Rico,Central America
11819,05/08/2022 15:17,64.902,-148.6221,13,Alaska,North America
11820,05/08/2022 15:24,19.19833374,-155.50383,8,Hawaii,North America
11821,05/08/2022 15:27,19.31133333,-155.215,12,Hawaii,North America
11822,05/08/2022 15:34,18.02466667,-66.74583333,14,Puerto Rico,Central America
11823,05/08/2022 19:15,-7.5396,126.7899,45,Timor Leste,Oceania
11824,05/08/2022 19:29,61.7046,-151.0012,21,Alaska,North America
11825,05/08/2022 20:06,33.2632,141.7708,45,Japan,Asia
11826,05/08/2022 20:20,-19.1411,-70.0585,42,Chile,South America
11827,05/08/2022 21:02,40.2855,-124.4981667,8,California,North America
11828,05/08/2022 21:23,17.97816667,-66.83566667,8,Puerto Rico,Central America
11829,05/08/2022 21:44,-6.1611,133.3485,42,Indonesia,Asia
11830,05/08/2022 21:48,19.17083359,-155.460495,8,Hawaii,North America
11831,05/08/2022 22:09,17.962,-66.9815,8,Puerto Rico,Central America
11832,05/08/2022 22:37,31.57142682,-104.1805006,6,Texas,North America
11833,05/08/2022 22:50,60.1829,-140.6039,6,Alaska,North America
11834,05/08/2022 23:02,51.74083333,179.9773333,6,Alaska,North America
11835,05/08/2022 23:41,27.8675,85.0126,40,Nepal,Asia
11836,06/08/2022 00:02,19.20883369,-155.3898315,6,Hawaii,North America
11837,06/08/2022 00:05,10.5045,-86.1087,40,Costa Rica,Central America
11838,06/08/2022 00:21,18.00433333,-66.76466667,9,Puerto Rico,Central America
11839,06/08/2022 00:32,63.088,-148.4812,32,Alaska,North America
11840,06/08/2022 00:42,30.94282633,-103.2191809,7,Texas,North America
11841,06/08/2022 01:03,8.3273,-77.0387,42,Colombia,South America
11842,06/08/2022 01:41,25.3148,141.366,42,Japan,Asia
11843,06/08/2022 02:33,19.20266724,-155.414505,8,Hawaii,North America
11844,06/08/2022 02:38,-4.4903,138.257,50,Indonesia,Asia
11845,06/08/2022 02:53,17.8475,-66.87966667,15,Puerto Rico,Central America
11846,06/08/2022 03:15,24.5486,-109.1394,47,Mexico,North America
11847,06/08/2022 05:05,66.0151,-148.2941,32,Alaska,North America
11848,06/08/2022 05:32,-24.7304,-67.9716,38,Argentina,South America
11849,06/08/2022 05:38,17.97066667,-66.82033333,10,Puerto Rico,Central America
11850,06/08/2022 05:46,19.19350052,-155.3883362,6,Hawaii,North America
11851,06/08/2022 06:02,17.907,-66.88016667,10,Puerto Rico,Central America
11852,06/08/2022 06:18,59.5235,-152.1774,6,Alaska,North America
11853,06/08/2022 06:21,51.7318,179.9959,11,Alaska,North America
11854,06/08/2022 06:49,17.9775,-66.9595,8,Puerto Rico,Central America
11855,06/08/2022 07:22,38.5746,-116.0312,9,Nevada,North America
11856,06/08/2022 07:30,54.2755,-160.9206,30,Alaska,North America
11857,06/08/2022 07:53,40.3426667,-124.2385,9,California,North America
11858,06/08/2022 08:17,52.6022,-176.0848,34,Alaska,North America
11859,06/08/2022 08:19,59.978,-151.9907,6,Alaska,North America
11860,06/08/2022 08:46,18.27,-68.112,32,Dominican Republic,Central America
11861,06/08/2022 08:57,18.00966667,-66.838,8,Puerto Rico,Central America
11862,06/08/2022 09:21,60.1491,-140.7366,32,Alaska,North America
11863,06/08/2022 09:23,44.4426667,-110.3258333,6,Wyoming,North America
11864,06/08/2022 09:42,32.4143,142.9171,50,Japan,Asia
11865,06/08/2022 09:48,18.8268,-64.446,27,U.S. Virgin Islands,Central America
11866,06/08/2022 10:13,44.4812,-115.1821,10,Idaho,North America
11867,06/08/2022 10:44,61.3124,-146.6841,8,Alaska,North America
11868,06/08/2022 10:52,41.3621,-125.9014,9,California,North America
11869,06/08/2022 11:39,19.484,-155.5345,13,Hawaii,North America
11870,06/08/2022 11:39,19.47466667,-155.5325,10,Hawaii,North America
11871,06/08/2022 11:48,51.1707,160.9315,55,Russia,Europe
11872,06/08/2022 12:08,18.90683333,-65.8815,16,Puerto Rico,Central America
11873,06/08/2022 12:23,36.2628,141.1414,55,Japan,Asia
11874,06/08/2022 12:33,-20.0278,-70.2134,9,Chile,South America
11875,06/08/2022 12:43,32.8414,142.4413,50,Japan,Asia
11876,06/08/2022 12:45,31.67872514,-104.0197109,7,Texas,North America
11877,06/08/2022 12:53,17.89766667,-66.86716667,9,Puerto Rico,Central America
11878,06/08/2022 13:05,59.743,-139.1713,6,Alaska,North America
11879,06/08/2022 13:19,32.5252,142.5318,45,Japan,Asia
11880,06/08/2022 13:37,57.5277,-155.7022,15,Alaska,North America
11881,06/08/2022 14:07,33.7936667,-118.1508333,6,California,North America
11882,06/08/2022 14:09,31.99731482,-103.8225015,11,New Mexico,North America
11883,06/08/2022 14:52,34.8488,135.9503,45,Japan,Asia
11884,06/08/2022 15:14,31.7307489,-104.5693932,8,New Mexico,North America
11885,06/08/2022 15:21,36.6855,71.2847,38,Afghanistan,Middle East
11886,06/08/2022 15:25,-18.0966,168.316,55,Vanuatu,Oceania
11887,06/08/2022 15:36,17.88983333,-66.87466667,6,Puerto Rico,Central America
11888,06/08/2022 16:08,27.6434,-111.6382,47,Mexico,North America
11889,06/08/2022 16:47,19.21199989,-155.3919983,6,Hawaii,North America
11890,06/08/2022 17:06,17.99866667,-66.87716667,6,Puerto Rico,Central America
11891,06/08/2022 17:21,35.5171667,-84.2013333,5,Tennessee,North America
11892,06/08/2022 18:18,36.7695,-121.28,11,California,North America
11893,06/08/2022 19:30,-17.9749,-178.4241,40,Fiji,Oceania
11894,06/08/2022 19:36,19.20000076,-155.4909973,7,Hawaii,North America
11895,06/08/2022 19:45,17.85533333,-66.8945,19,Puerto Rico,Central America
11896,06/08/2022 19:51,17.8518,-66.9033,27,Puerto Rico,Central America
11897,06/08/2022 19:53,17.8678,-66.9148,35,Puerto Rico,Central America
11898,06/08/2022 20:03,17.8666,-66.8847,11,Puerto Rico,Central America
11899,06/08/2022 20:03,17.8659,-66.8994,15,Puerto Rico,Central America
11900,06/08/2022 20:05,17.8745,-66.92533333,8,Puerto Rico,Central America
11901,06/08/2022 20:06,17.87233333,-66.90283333,12,Puerto Rico,Central America
11902,06/08/2022 20:07,17.8685,-66.8975,9,Puerto Rico,Central America
11903,06/08/2022 20:12,17.91416667,-66.901,8,Puerto Rico,Central America
11904,06/08/2022 20:18,17.8655,-66.9055,15,Puerto Rico,Central America
11905,06/08/2022 20:24,17.88083333,-66.90366667,11,Puerto Rico,Central America
